customer_id,signup_date,customer_segment,city,age_group
CUST-02767,04-07-2025,New Customer,Hurghada,25-34
CUST-02768,06/01/2024,Occasional Buyer,Zagazig,35-44
CUST-02769,2024-06-28,Occasional Buyer,Luxor,55+
CUST-02770,2023-03-08,New Customer,Zagazig,45-54
CUST-02771,2025-02-22,New Customer,Hurghada,55+
CUST-02772,2024-01-08,Occasional Buyer,Luxor,45-54
CUST-02773,16/03/2024,Returning Customer,Mansoura,55+
CUST-02774,17/01/2024,Returning Customer,Cairo,55+
CUST-02775,2024-03-14,New Customer,Aswan,35-44
CUST-02776,2023-06-04,Returning Customer,Tanta,25-34
CUST-02777,10-27-2024,Returning Customer,Zagazig,55+
CUST-02778,02-21-2024,VIP,Zagazig,18-24
CUST-02779,09-28-2025,Occasional Buyer,Luxor,45-54
CUST-02780,2024-08-16,VIP,Mansoura,35-44
CUST-02781,10-17-2025,New Customer,Port Said,45-54
CUST-02782,2025-06-17,Returning Customer,Cairo,25-34
CUST-02783,2023-04-24,Occasional Buyer,Zagazig,45-54
CUST-02784,19/08/2023,VIP,Mansoura,55+
CUST-02785,2025-11-28,Returning Customer,Mansoura,25-34
CUST-02786,01-16-2025,New Customer,Aswan,25-34
CUST-02787,19/03/2023,Occasional Buyer,Cairo,45-54
CUST-02788,11-28-2025,Occasional Buyer,Hurghada,25-34
CUST-02789,01/02/2025,Returning Customer,Hurghada,55+
CUST-02790,2025-03-18,Returning Customer,CAIRO,25-34
CUST-02791,03-05-2025,VIP,Giza,35-44
CUST-02792,11-30-2023,New Customer,mansoura,55+
CUST-02793,12-09-2023,VIP,Port Said,18-24
CUST-02794,12/09/2024,VIP,Mansoura,55+
CUST-02795,01-30-2024,Returning Customer,Cairo,55+
CUST-02796,2025-05-01,Returning Customer,Luxor,45-54
CUST-02797,2023-07-10,Returning Customer,Port Said,25-34
CUST-02798,2023-11-07,Returning Customer,Giza ,45-54
CUST-02799,2025-08-13,New Customer,Alexandria,18-24
CUST-02800,26/08/2023,Occasional Buyer,giza,18-24
CUST-02801,09-05-2023,New Customer,Port Said,35-44
CUST-02802,2025-12-19,Returning Customer,Luxor,25-34
CUST-02803,03-17-2023,Returning Customer,Tanta,35-44
CUST-02804,2024-03-02,Returning Customer,Hurghada,35-44
CUST-02805,2025-12-02,VIP,Giza,18-24
CUST-02806,08-05-2024,Occasional Buyer,Cairo,25-34
CUST-02807,11-21-2024,VIP,Cairo,25-34
CUST-02808,2024-08-10,New Customer,Aswan,55+
CUST-02809,01/02/2024,Occasional Buyer,Zagazig,18-24
CUST-02810,01-03-2023,VIP,Mansoura,55+
CUST-02811,2025-10-13,Returning Customer,Cairo,18-24
CUST-02812,2023-10-18,Occasional Buyer,Tanta,55+
CUST-02813,30/10/2024,Occasional Buyer,Hurghada,25-34
CUST-02814,10/03/2024,New Customer,Cairo,25-34
CUST-02815,22/02/2023,New Customer,Alexandria,35-44
CUST-02816,2023-11-28,Occasional Buyer,Luxor,25-34
CUST-02817,05-06-2023,New Customer,Luxor,55+
CUST-02818,2023-02-15,Returning Customer,Aswan,35-44
CUST-02819,23/12/2025,VIP,Giza,25-34
CUST-02820,01-16-2023,VIP,Mansoura,18-24
CUST-02821,04/02/2023,Occasional Buyer,Port Said,55+
CUST-02822,13/07/2025,VIP,Zagazig,35-44
CUST-02823,06-25-2025,VIP,Port Said,45-54
CUST-02824,20/12/2023,Occasional Buyer,Mansoura,25-34
CUST-02825,29/05/2024,New Customer, Luxor,18-24
CUST-02826,2023-08-31,New Customer,Hurghada,45-54
CUST-02827,15/04/2024,Occasional Buyer,Giza,18-24
CUST-02828,28/09/2025,New Customer,Alexandria,55+
CUST-02829,19/07/2023,New Customer,Zagazig,18-24
CUST-02830,08-10-2023,New Customer,Zagazig,25-34
CUST-02831,07/11/2025,Occasional Buyer,Cairo,45-54
CUST-02832,2024-04-14,New Customer,Zagazig,35-44
CUST-02833,09/01/2025,Occasional Buyer,Hurghada,45-54
CUST-02834,12-25-2023,Returning Customer, Giza,45-54
CUST-02835,01-08-2024,VIP,Zagazig,45-54
CUST-02836,2024-06-03,Returning Customer,Luxor,18-24
CUST-02837,11-14-2024,Returning Customer,Mansoura,25-34
CUST-02838,19/06/2025,Occasional Buyer,Tanta,25-34
CUST-02839,06-11-2023,New Customer,Zagazig,25-34
CUST-02840,2025-08-30,New Customer,Cairo,45-54
CUST-02841,2025-04-29,VIP,Aswan,55+
CUST-02842,2023-02-21,New Customer,Giza,45-54
CUST-02843,15/08/2025,New Customer,GIZA,55+
CUST-02844,04-28-2024,New Customer,Hurghada,55+
CUST-02845,2024-07-06,VIP,Port Said,18-24
CUST-02846,2024-10-10,VIP,Alexandria,55+
CUST-02847,19/03/2023,Occasional Buyer,Port Said,45-54
CUST-02848,12-19-2025,Returning Customer,Luxor,25-34
CUST-02849,06/08/2025,New Customer,Port Said,45-54
CUST-02850,22/08/2024,Occasional Buyer,Giza,25-34
CUST-02851,18/03/2024,New Customer,Luxor,55+
CUST-02852,2024-06-29,Returning Customer,Mansoura,45-54
CUST-02853,01-10-2024,VIP,Mansoura,18-24
CUST-02854,2025-07-02,VIP,Cairo,45-54
CUST-02855,2023-10-13,Occasional Buyer,Cairo ,55+
CUST-02856,2023-12-18,Occasional Buyer,giza,18-24
CUST-02857,06-15-2024,New Customer,Giza,55+
CUST-02858,11-16-2025,Occasional Buyer,Port Said,18-24
CUST-02859,2023-06-21,VIP,Luxor,55+
CUST-02860,03-04-2023,Occasional Buyer,Giza,35-44
CUST-02861,2025-12-31,New Customer,Alexandria,35-44
CUST-02862,12-04-2025,Returning Customer,Hurghada,45-54
CUST-02863,04/11/2025,New Customer,Zagazig,18-24
CUST-02864,02-22-2023,New Customer,Tanta,35-44
CUST-02865,2025-08-27,Returning Customer,Giza,18-24
CUST-02866,05/09/2024,New Customer,Port Said,18-24
CUST-02867,20/11/2023,VIP,Hurghada,55+
CUST-02868,05-17-2025,Returning Customer,Hurghada,45-54
CUST-02869,04/09/2025,New Customer,Cairo,25-34
CUST-02870,2023-08-30,Occasional Buyer,Tanta ,18-24
CUST-02871,10-09-2025,Returning Customer,Hurghada,35-44
CUST-02872,04-04-2024,Occasional Buyer,Zagazig,45-54
CUST-02873,26/03/2025,New Customer,Alexandria,45-54
CUST-02874,02/08/2024,Occasional Buyer,Port Said,35-44
CUST-02875,29/05/2025,Occasional Buyer,Cairo,25-34
CUST-02876,2023-05-13,Returning Customer,Luxor,18-24
CUST-02877,2025-03-01,VIP,Alexandria,25-34
CUST-02878,04-12-2025,Returning Customer, Tanta,25-34
CUST-02879,28/06/2024,Returning Customer,Hurghada,45-54
CUST-02880,09/10/2023,Occasional Buyer,Tanta,55+
CUST-02881,06-30-2025,New Customer,Port Said,55+
CUST-02882,10/05/2023,New Customer,Giza,18-24
CUST-02883,05-23-2024,Returning Customer,Zagazig,25-34
CUST-02884,2025-04-14,Returning Customer,Giza,45-54
CUST-02885,2023-01-01,Returning Customer,ZAGAZIG,35-44
CUST-02886,12/11/2025,VIP,Giza,18-24
CUST-02887,06/12/2023,VIP,Zagazig,35-44
CUST-02888,2023-09-13,Occasional Buyer,Port Said,18-24
CUST-02889,31/01/2024,New Customer,Tanta,45-54
CUST-02890,03/04/2025,Occasional Buyer,Giza,18-24
CUST-02891,11-22-2025,VIP,Alexandria,55+
CUST-02892,03-27-2023,New Customer,Hurghada,45-54
CUST-02893,25/10/2023,New Customer,Giza,45-54
CUST-02894,2025-11-24,VIP,Giza,45-54
CUST-02895,02-10-2025,Occasional Buyer,Tanta,55+
CUST-02896,24/05/2024,Occasional Buyer,Port Said,55+
CUST-02897,19/02/2025,New Customer,Port Said,55+
CUST-02898,06-18-2024,New Customer, Zagazig,25-34
CUST-02899,01-05-2024,Occasional Buyer,Cairo,25-34
CUST-02900,20/02/2025,New Customer,Cairo,45-54
CUST-02901,05-07-2023,Occasional Buyer,Mansoura,35-44
CUST-02902,05-24-2024,Returning Customer, Aswan,35-44
CUST-02903,11-02-2024,New Customer,Zagazig,18-24
CUST-02904,04-11-2023,VIP,Cairo,35-44
CUST-02905,22/12/2025,Returning Customer,Port Said ,45-54
CUST-02906,07-15-2024,Occasional Buyer,Hurghada,45-54
CUST-02907,13/04/2023,VIP,Zagazig,35-44
CUST-02908,06/10/2024,Occasional Buyer,Aswan,35-44
CUST-02909,01/03/2023,VIP,Port Said,25-34
CUST-02910,01-29-2024,New Customer,Hurghada,25-34
CUST-02911,26/01/2025,Occasional Buyer,Tanta,25-34
CUST-02912,05-07-2025,VIP,Zagazig ,35-44
CUST-02913,2024-12-11,New Customer,Mansoura,45-54
CUST-02914,2023-11-25,Returning Customer,Alexandria,25-34
CUST-02915,14/07/2025,Occasional Buyer,Aswan,25-34
CUST-02916,2024-10-09,Occasional Buyer,Port Said,25-34
CUST-02917,2024-07-29,VIP,Giza,55+
CUST-02918,05-29-2024,Occasional Buyer,Hurghada,18-24
CUST-02919,31/01/2023,Occasional Buyer,Giza,45-54
CUST-02920,2023-09-19,Returning Customer,Mansoura,35-44
CUST-02921,28/06/2025,Occasional Buyer,Cairo,45-54
CUST-02922,06-22-2024,Occasional Buyer,Alexandria,25-34
CUST-02923,04-20-2023,VIP,Mansoura,45-54
CUST-02924,01/12/2024,VIP,Mansoura,45-54
CUST-02925,26/12/2025,VIP,Cairo,25-34
CUST-02926,01-24-2025,Returning Customer,Tanta,18-24
CUST-02927,21/04/2024,VIP,Hurghada,35-44
CUST-02928,04-07-2023,Occasional Buyer,Cairo,35-44
CUST-02929,07/08/2024,Returning Customer,Luxor,18-24
CUST-02930,2023-08-17,Returning Customer,Alexandria,45-54
CUST-02931,08-07-2024,Occasional Buyer,Hurghada,55+
CUST-02932,23/06/2023,Occasional Buyer,Luxor,25-34
CUST-02933,24/08/2024,Returning Customer, Alexandria,55+
CUST-02934,2025-02-16,Occasional Buyer,Alexandria,18-24
CUST-02935,05-05-2023,Occasional Buyer,Giza,18-24
CUST-02936,06-06-2024,Returning Customer, Zagazig,25-34
CUST-02937,10-27-2024,Returning Customer,Hurghada,25-34
CUST-02938,08/11/2024,New Customer,Mansoura,55+
CUST-02939,22/05/2023,Occasional Buyer,Aswan,55+
CUST-02940,18/05/2023,Returning Customer,Aswan,35-44
CUST-02941,06/01/2025,Occasional Buyer, Tanta,25-34
CUST-02942,12-31-2025,New Customer,Zagazig,55+
CUST-02943,03-21-2024,New Customer,LUXOR,25-34
CUST-02944,09-10-2023,Occasional Buyer,Alexandria,55+
CUST-02945,06-07-2024,Occasional Buyer,Hurghada,55+
CUST-02946,05-21-2025,Returning Customer,Port Said,55+
CUST-02947,05/05/2023,Occasional Buyer,Tanta,25-34
CUST-02948,08/09/2025,Occasional Buyer,Giza,35-44
CUST-02949,2025-02-10,New Customer,Mansoura,55+
CUST-02950,2025-02-19,VIP,Tanta,25-34
CUST-02951,08/04/2024,Returning Customer,Port Said,25-34
CUST-02952,2023-07-31,Occasional Buyer,alexandria,55+
CUST-02953,03-06-2024,New Customer,Alexandria,55+
CUST-02954,2024-03-10,New Customer,Alexandria,18-24
CUST-02955,2024-01-15,New Customer, Mansoura,45-54
CUST-02956,02/08/2025,New Customer,Aswan,55+
CUST-02957,2025-09-11,New Customer,Aswan,35-44
CUST-02958,23/01/2024,New Customer,Zagazig,25-34
CUST-02959,08-15-2024,Returning Customer,Zagazig,18-24
CUST-02960,11/11/2025,VIP,Cairo,55+
CUST-02961,11/10/2023,VIP,Mansoura,55+
CUST-02962,2024-10-09,New Customer,Giza,18-24
CUST-02963,2025-07-25,New Customer,Aswan,35-44
CUST-02964,05/11/2024,Occasional Buyer,Port Said,35-44
CUST-02965,10/02/2023,Occasional Buyer,Cairo,45-54
CUST-02966,2025-05-14,New Customer,Tanta ,35-44
CUST-02967,09-04-2024,New Customer,Giza,25-34
CUST-02968,31/07/2024,VIP, Cairo,55+
CUST-02969,04/07/2024,New Customer,Port Said,18-24
CUST-02970,2025-01-22,Occasional Buyer,Hurghada,25-34
CUST-02971,2024-08-25,Occasional Buyer,Hurghada,55+
CUST-02972,09/04/2025,Occasional Buyer,Alexandria,55+
CUST-02973,24/04/2024,New Customer,Hurghada,45-54
CUST-02974,2023-05-29,VIP,Zagazig,45-54
CUST-02975,05/01/2024,New Customer,Zagazig,45-54
CUST-02976,2023-02-17,Returning Customer,Port Said,25-34
CUST-02977,02/06/2025,Returning Customer,Zagazig,35-44
CUST-02978,2023-06-11,VIP,Hurghada,18-24
CUST-02979,02/08/2025,VIP,Zagazig,18-24
CUST-02980,01/08/2025,VIP,Luxor,25-34
CUST-02981,26/09/2025,Returning Customer,Tanta,18-24
CUST-02982,2023-10-24,Occasional Buyer,Tanta,45-54
CUST-02983,2024-06-29,Returning Customer,Alexandria,45-54
CUST-02984,11-15-2024,New Customer,Hurghada,35-44
CUST-02985,2025-01-20,New Customer,Tanta,35-44
CUST-02986,24/08/2024,New Customer,Zagazig,55+
CUST-02987,09-16-2023,Returning Customer,Cairo,35-44
CUST-02988,10-14-2025,New Customer,Cairo,18-24
CUST-02989,2023-05-10,VIP,Aswan,18-24
CUST-02990,2025-07-29,Returning Customer,Alexandria,45-54
CUST-02991,2023-12-30,VIP,Hurghada,35-44
CUST-02992,2023-01-11,Occasional Buyer,Cairo,55+
CUST-02993,01-10-2024,VIP,Alexandria,25-34
CUST-02994,04/07/2023,New Customer,Alexandria,55+
CUST-02995,03/02/2025,New Customer,CAIRO,55+
CUST-02996,2023-05-01,VIP,Giza,55+
CUST-02997,2023-12-31,New Customer,Luxor,45-54
CUST-02998,06-15-2023,VIP,Cairo,45-54
CUST-02999,2023-04-20,Returning Customer,Port Said ,18-24
CUST-03000,31/05/2025,New Customer,Port Said ,35-44
CUST-03001,06-27-2023,VIP,Hurghada,35-44
CUST-03002,08-23-2024,Returning Customer,Mansoura,55+
CUST-03003,08-17-2025,Returning Customer,Aswan,45-54
CUST-03004,12-06-2024,VIP,Alexandria,45-54
CUST-03005,08-25-2023,New Customer,Aswan,55+
CUST-03006,2023-10-17,VIP,Luxor,18-24
CUST-03007,2024-03-12,VIP,Giza,25-34
CUST-03008,12-21-2024,Occasional Buyer,Hurghada,25-34
CUST-03009,21/05/2023,Returning Customer,Luxor,35-44
CUST-03010,06-15-2025,Returning Customer,Tanta,25-34
CUST-03011,2025-05-11,Occasional Buyer,Hurghada,55+
CUST-03012,06-10-2025,Occasional Buyer,Cairo,55+
CUST-03013,24/03/2024,Returning Customer,Tanta,25-34
CUST-03014,13/10/2024,VIP,Mansoura,25-34
CUST-03015,08/04/2023,New Customer,Zagazig,45-54
CUST-03016,20/07/2024,VIP,Cairo,35-44
CUST-03017,22/12/2024,Occasional Buyer,Giza,55+
CUST-03018,01-10-2024,New Customer,Cairo,35-44
CUST-03019,2024-10-26,Occasional Buyer,Giza,35-44
CUST-03020,2023-02-26,Returning Customer,Port Said,18-24
CUST-03021,05/08/2025,New Customer,Hurghada,18-24
CUST-03022,19/10/2023,Occasional Buyer,Zagazig,18-24
CUST-03023,12-29-2023,New Customer,Alexandria,55+
CUST-03024,29/01/2025,VIP,Mansoura,18-24
CUST-03025,2023-12-29,Returning Customer,Cairo,35-44
CUST-03026,2025-01-01,Returning Customer,Cairo,18-24
CUST-03027,2023-06-11,VIP,Zagazig,25-34
CUST-03028,11/12/2024,Occasional Buyer,Port Said,55+
CUST-03029,26/11/2024,VIP,Cairo ,18-24
CUST-03030,2025-06-26,Occasional Buyer,Mansoura,18-24
CUST-03031,12-25-2024,VIP,Port Said,25-34
CUST-03032,2023-05-15,Occasional Buyer,Cairo,55+
CUST-03033,03-18-2024,New Customer,Tanta,55+
CUST-03034,31/08/2023,VIP,Cairo,18-24
CUST-03035,2024-03-15,VIP, Aswan,35-44
CUST-03036,07-12-2023,VIP,Mansoura,55+
CUST-03037,23/12/2023,VIP,Hurghada,25-34
CUST-03038,04/02/2025,Returning Customer,Port Said ,18-24
CUST-03039,10/03/2023,Occasional Buyer,Cairo,55+
CUST-03040,27/01/2023,Occasional Buyer,Cairo,55+
CUST-03041,05-01-2023,Occasional Buyer,Giza,45-54
CUST-03042,06-22-2024,Returning Customer,Cairo,55+
CUST-03043,06-30-2024,Returning Customer,Alexandria,55+
CUST-03044,08-14-2024,VIP,Tanta,18-24
CUST-03045,06/01/2023,Occasional Buyer,Aswan,25-34
CUST-03046,2024-11-15,Returning Customer,Zagazig,35-44
CUST-03047,23/01/2023,Returning Customer,Giza,35-44
CUST-03048,06/06/2024,Returning Customer,Alexandria,45-54
CUST-03049,06-05-2024,New Customer,Alexandria,55+
CUST-03050,2023-11-03,VIP,Mansoura,18-24
CUST-03051,05-23-2023,New Customer,Cairo,45-54
CUST-03052,2023-04-06,New Customer,Zagazig,55+
CUST-03053,27/04/2025,Returning Customer,Hurghada,18-24
CUST-03054,25/02/2025,Returning Customer,Aswan,55+
CUST-03055,01-14-2023,VIP,Tanta,45-54
CUST-03056,11-15-2024,Occasional Buyer,Port Said,55+
CUST-03057,2024-01-17,Occasional Buyer,Giza,45-54
CUST-03058,2023-04-06,Occasional Buyer,Mansoura,25-34
CUST-03059,18/01/2023,VIP,Alexandria,25-34
CUST-03060,09/06/2023,Occasional Buyer,Tanta,55+
CUST-03061,16/09/2023,New Customer,CAIRO,25-34
CUST-03062,2024-04-07,Returning Customer,Hurghada,25-34
CUST-03063,07-22-2023,Returning Customer, Port Said,18-24
CUST-03064,05/12/2025,New Customer,Port Said,55+
CUST-03065,2023-07-13,New Customer,Aswan,25-34
CUST-03066,01-30-2025,New Customer,Zagazig,35-44
CUST-03067,2025-08-07,New Customer,Luxor,55+
CUST-03068,02/04/2023,Returning Customer,Cairo,55+
CUST-03069,03-18-2024,Occasional Buyer,Giza,25-34
CUST-03070,07/11/2025,Returning Customer,Port Said,35-44
CUST-03071,2024-11-10,New Customer,Tanta,25-34
CUST-03072,2023-12-11,New Customer, Luxor,25-34
CUST-03073,2024-08-26,Returning Customer,Hurghada,25-34
CUST-03074,2023-05-02,VIP,Tanta,35-44
CUST-03075,03-08-2024,New Customer,ALEXANDRIA,55+
CUST-03076,02-06-2024,Returning Customer,Cairo,18-24
CUST-03077,09-19-2023,Returning Customer,Cairo,35-44
CUST-03078,2023-11-02,Returning Customer,Mansoura,45-54
CUST-03079,01-05-2025,New Customer,Alexandria,25-34
CUST-03080,03-26-2023,New Customer,Alexandria,18-24
CUST-03081,13/04/2025,Returning Customer,Tanta,35-44
CUST-03082,17/04/2024,Occasional Buyer,Luxor,55+
CUST-03083,07-16-2023,Returning Customer,Port Said,18-24
CUST-03084,02-16-2023,New Customer,Alexandria,18-24
CUST-03085,19/08/2025,New Customer,Tanta,25-34
CUST-03086,2025-12-23,New Customer,Mansoura,55+
CUST-03087,07-19-2024,Occasional Buyer,Giza,25-34
CUST-03088,2023-06-16,Occasional Buyer,Mansoura,55+
CUST-03089,25/04/2023,VIP,Zagazig,45-54
CUST-03090,2025-03-16,Occasional Buyer,Luxor,45-54
CUST-03091,11-10-2023,Occasional Buyer,Giza,18-24
CUST-03092,12/09/2024,VIP,Port Said,18-24
CUST-03093,22/06/2025,Returning Customer,Aswan,55+
CUST-03094,01-22-2024,Occasional Buyer,Mansoura,35-44
CUST-03095,10/02/2025,Returning Customer,Alexandria,25-34
CUST-03096,28/02/2025,New Customer,alexandria,35-44
CUST-03097,03-19-2024,Returning Customer,Aswan,35-44
CUST-03098,10-18-2024,Returning Customer, Tanta,55+
CUST-03099,03-22-2023,Occasional Buyer,Hurghada,55+
CUST-03100,20/07/2023,Returning Customer,Port Said,35-44
CUST-03101,06-23-2023,Occasional Buyer,Port Said,25-34
CUST-03102,2024-11-24,VIP,Mansoura,25-34
CUST-03103,18/01/2025,Returning Customer,Cairo,35-44
CUST-03104,02-19-2024,Returning Customer,CAIRO,55+
CUST-03105,2025-10-19,VIP,Aswan,35-44
CUST-03106,01-27-2025,Occasional Buyer,Luxor,55+
CUST-03107,04/07/2024,Occasional Buyer,Luxor,35-44
CUST-03108,18/11/2024,Returning Customer,Mansoura,55+
CUST-03109,25/08/2025,Occasional Buyer,Tanta,55+
CUST-03110,2025-10-26,Occasional Buyer,Aswan,35-44
CUST-03111,2023-09-17,VIP,Giza,18-24
CUST-03112,17/01/2023,VIP,Port Said,35-44
CUST-03113,01-15-2024,Returning Customer,Aswan,35-44
CUST-03114,19/02/2025,Occasional Buyer,Aswan,25-34
CUST-03115,28/01/2023,Returning Customer,Luxor,55+
CUST-03116,2023-09-01,Occasional Buyer,Tanta,35-44
CUST-03117,04-18-2023,Returning Customer,Tanta,25-34
CUST-03118,30/04/2025,VIP,Giza,25-34
CUST-03119,04-25-2023,Occasional Buyer,Luxor,45-54
CUST-03120,04-07-2024,New Customer,Giza,45-54
CUST-03121,2025-12-23,Returning Customer,Zagazig,18-24
CUST-03122,24/01/2025,New Customer,Hurghada,55+
CUST-03123,2024-07-29,Returning Customer,Zagazig,35-44
CUST-03124,12-27-2023,Occasional Buyer,Aswan,45-54
CUST-03125,10/04/2023,Returning Customer,Giza,25-34
CUST-03126,21/02/2023,VIP,Hurghada,25-34
CUST-03127,31/03/2024,Occasional Buyer,Luxor,45-54
CUST-03128,30/03/2025,Returning Customer,Zagazig,18-24
CUST-03129,2023-08-17,New Customer,Tanta,35-44
CUST-03130,11-09-2023,New Customer,LUXOR,35-44
CUST-03131,2025-11-29,New Customer,Cairo,45-54
CUST-03132,2023-12-31,VIP,Alexandria,45-54
CUST-03133,04/02/2024,New Customer,Giza,25-34
CUST-03134,10/09/2023,New Customer,Mansoura,25-34
CUST-03135,2023-03-13,Returning Customer,Mansoura,35-44
CUST-03136,12-19-2024,Occasional Buyer,Alexandria,18-24
CUST-03137,01-17-2024,Occasional Buyer,Port Said,35-44
CUST-03138,09-19-2023,VIP,Zagazig,25-34
CUST-03139,2024-04-25,Returning Customer,Alexandria,45-54
CUST-03140,2024-04-09,Returning Customer,PORT SAID,45-54
CUST-03141,2024-03-30,Returning Customer,Zagazig,45-54
CUST-03142,28/06/2023,New Customer,Hurghada,18-24
CUST-03143,11/04/2023,New Customer,Hurghada,45-54
CUST-03144,10-16-2025,Returning Customer,Giza,25-34
CUST-03145,2025-02-19,New Customer,Cairo,25-34
CUST-03146,22/03/2025,Returning Customer,Giza,55+
CUST-03147,10/01/2024,Occasional Buyer,Giza,35-44
CUST-03148,29/12/2025,Occasional Buyer,Tanta,45-54
CUST-03149,2024-06-21,Returning Customer,Alexandria,25-34
CUST-03150,2023-11-09,New Customer,Alexandria,55+
CUST-03151,2024-08-21,VIP,Tanta,55+
CUST-03152,2023-11-12,VIP,Alexandria,45-54
CUST-03153,10/01/2024,Returning Customer,Port Said,18-24
CUST-03154,03-08-2025,Occasional Buyer,Mansoura,25-34
CUST-03155,05-17-2023,New Customer,Giza,45-54
CUST-03156,2024-07-18,New Customer,Giza,35-44
CUST-03157,14/04/2024,New Customer,Hurghada,35-44
CUST-03158,11-01-2023,New Customer,Cairo,45-54
CUST-03159,12-24-2023,New Customer,Aswan,35-44
CUST-03160,03-28-2025,Occasional Buyer,Mansoura,45-54
CUST-03161,05-10-2023,VIP,Zagazig,18-24
CUST-03162,10/01/2025,New Customer,Zagazig,18-24
CUST-03163,24/01/2025,VIP, Giza,35-44
CUST-03164,06/11/2024,New Customer,Aswan,18-24
CUST-03165,2025-02-08,VIP,Port Said,45-54
CUST-03166,2025-01-02,Occasional Buyer,Alexandria,25-34
CUST-03167,2023-02-07,Occasional Buyer,Tanta,18-24
CUST-03168,05-26-2023,Occasional Buyer,Port Said,25-34
CUST-03169,2024-09-21,Returning Customer,Giza,45-54
CUST-03170,04-06-2025,Occasional Buyer,Luxor,55+
CUST-03171,2025-12-07,New Customer,Luxor,45-54
CUST-03172,2025-09-17,Returning Customer,Mansoura,45-54
CUST-03173,27/02/2023,Occasional Buyer,Luxor,45-54
CUST-03174,12-22-2024,Returning Customer,Mansoura,55+
CUST-03175,2024-09-24,New Customer,Mansoura,45-54
CUST-03176,2024-11-04,New Customer,Tanta,55+
CUST-03177,2024-11-16,New Customer,Alexandria,25-34
CUST-03178,2023-09-05,VIP,Port Said,35-44
CUST-03179,22/09/2025,VIP,Aswan,45-54
CUST-03180,2024-08-04,New Customer,Luxor ,55+
CUST-03181,08/08/2025,VIP,Aswan,45-54
CUST-03182,13/10/2025,Occasional Buyer,Aswan,35-44
CUST-03183,2023-07-02,Occasional Buyer,Aswan,45-54
CUST-03184,11/03/2023,New Customer,tanta,35-44
CUST-03185,06/10/2024,Returning Customer,Mansoura ,35-44
CUST-03186,2025-05-23,Occasional Buyer,Port Said,18-24
CUST-03187,01-03-2025,Occasional Buyer,Alexandria,25-34
CUST-03188,04-12-2023,Occasional Buyer,Zagazig,25-34
CUST-03189,2025-01-23,Returning Customer,Zagazig,45-54
CUST-03190,26/04/2025,VIP,Mansoura,18-24
CUST-03191,05/10/2024,VIP,Port Said,35-44
CUST-03192,07-30-2024,Occasional Buyer,Aswan,35-44
CUST-03193,06-20-2024,Returning Customer,Tanta,35-44
CUST-03194,05-30-2023,New Customer,Tanta,55+
CUST-03195,2024-05-15,VIP,Port Said,45-54
CUST-03196,08-06-2024,VIP,Mansoura,35-44
CUST-03197,02-05-2023,Returning Customer,Hurghada,18-24
CUST-03198,03/11/2024,Returning Customer,Hurghada,45-54
CUST-03199,03-23-2024,VIP,port said,18-24
CUST-03200,17/01/2023,Returning Customer,port said,18-24
CUST-03201,07/09/2025,VIP,Cairo,55+
CUST-03202,13/12/2024,Occasional Buyer,Mansoura,45-54
CUST-03203,2023-09-28,Returning Customer,ALEXANDRIA,35-44
CUST-03204,05/06/2025,New Customer,Tanta,55+
CUST-03205,2024-04-02,New Customer,Port Said,35-44
CUST-03206,2023-08-07,Returning Customer,Alexandria,45-54
CUST-03207,13/11/2024,Occasional Buyer,Aswan,55+
CUST-03208,2024-11-21,Occasional Buyer,Luxor,18-24
CUST-03209,23/03/2024,VIP,Giza,25-34
CUST-03210,15/06/2024,Occasional Buyer,Zagazig,18-24
CUST-03211,04-01-2024,VIP,hurghada,35-44
CUST-03212,11/01/2024,Returning Customer,Mansoura,25-34
CUST-03213,2023-03-10,VIP,Mansoura,25-34
CUST-03214,2024-06-26,New Customer,aswan,45-54
CUST-03215,05-01-2025,Occasional Buyer,Hurghada,55+
CUST-03216,02-27-2023,VIP,Cairo,25-34
